corridor,bhk,carpet_area,bathrooms,floor,gym,parking,security,lift,clubhouse,swimming_pool,garden,price_lakhs
dehu_solapur,3,691,4,18,0,0,0,0,0,1,1,97.57
kolhapur_nashik,4,1023,4,29,0,0,1,1,0,0,0,159.72
kolhapur_nashik,4,2171,4,25,0,0,1,0,0,1,0,252.05
kolhapur_nashik,3,797,3,9,1,0,1,0,1,0,1,120.86
kolhapur_nashik,4,1808,5,10,0,1,0,1,0,0,0,223.95
dehu_solapur,3,2457,3,14,0,0,1,0,1,1,1,243.42
dehu_solapur,1,1983,2,20,1,0,0,0,0,1,1,180.55
kolhapur_nashik,3,1857,4,7,0,1,0,1,1,1,1,223.64
dehu_solapur,2,1154,2,16,0,0,1,1,0,1,0,119.29
dehu_solapur,1,2228,2,10,1,0,0,0,1,0,0,189.75
kolhapur_nashik,2,434,3,21,0,1,1,0,1,0,0,80.22
kolhapur_nashik,1,708,1,12,0,0,0,1,1,0,0,82.29
kolhapur_nashik,2,2298,3,1,1,1,1,1,0,0,1,261.06
dehu_solapur,3,1616,4,10,0,0,0,0,1,0,0,159.8
kolhapur_nashik,2,985,3,19,1,1,1,0,0,0,0,124.2
kolhapur_nashik,4,1831,4,8,1,0,0,1,1,1,1,239.73
kolhapur_nashik,1,1081,1,5,1,0,1,0,1,0,1,123.93
dehu_solapur,3,2406,4,5,0,1,1,0,0,0,0,228.69
kolhapur_nashik,4,667,5,4,1,0,1,1,0,1,1,134.19
dehu_solapur,3,2143,4,6,1,0,1,0,1,0,1,210.34
dehu_solapur,1,1969,1,17,0,0,1,1,1,0,1,177.9
dehu_solapur,4,2405,4,30,0,1,1,1,1,1,1,252.26
dehu_solapur,2,2270,3,12,1,0,1,0,1,0,0,219.08
kolhapur_nashik,1,1538,2,1,0,0,0,1,1,1,0,162.45
kolhapur_nashik,1,496,1,19,1,0,0,0,1,1,1,78.12
dehu_solapur,3,2097,3,30,0,0,1,0,0,0,1,206.87
kolhapur_nashik,4,1141,4,10,1,0,0,0,1,0,1,156.92
dehu_solapur,4,1032,5,23,1,1,0,0,0,1,1,148.34
kolhapur_nashik,3,2179,3,8,1,1,0,1,1,1,0,249.22
dehu_solapur,4,607,4,24,1,1,0,1,1,0,1,106.1
kolhapur_nashik,1,1809,2,17,0,0,1,1,1,1,0,202.04
kolhapur_nashik,3,1161,4,22,0,1,1,1,1,0,0,162.78
kolhapur_nashik,2,2402,2,24,1,1,1,1,0,1,0,271.65
kolhapur_nashik,2,1188,3,4,1,0,0,1,0,1,0,149.3
kolhapur_nashik,4,1184,5,8,1,1,0,1,0,1,1,172.31
kolhapur_nashik,3,948,3,10,0,1,1,1,1,1,1,142.47
dehu_solapur,2,2429,3,27,0,0,0,0,0,1,1,235.04
dehu_solapur,1,2147,2,26,1,0,1,0,1,0,1,194.95
kolhapur_nashik,2,935,3,14,0,0,1,1,1,1,1,135.71
dehu_solapur,4,634,5,14,1,1,0,0,0,0,0,101.65
dehu_solapur,1,1029,2,20,1,1,1,0,1,1,1,117.04
kolhapur_nashik,4,614,5,30,0,0,1,1,0,1,0,118.21
dehu_solapur,4,742,5,16,1,1,1,1,1,1,1,120.4
kolhapur_nashik,4,2311,5,23,1,1,0,0,0,1,0,275.94
dehu_solapur,2,726,2,19,1,0,1,0,1,1,1,100.28
dehu_solapur,4,1913,4,3,0,1,1,0,1,0,0,202.36
kolhapur_nashik,4,2175,4,21,1,1,1,1,1,1,1,273.62
kolhapur_nashik,3,756,4,11,1,0,1,0,1,0,0,111.12
dehu_solapur,4,2197,4,4,0,0,0,1,1,0,0,233.06
kolhapur_nashik,3,1554,4,6,0,1,0,0,1,0,1,192.31
dehu_solapur,1,1325,2,24,0,1,1,1,0,0,1,140.18
kolhapur_nashik,4,2248,4,17,1,0,1,0,1,0,0,264.49
kolhapur_nashik,3,639,3,11,0,0,1,1,1,1,1,108.63
dehu_solapur,2,1863,3,16,1,0,1,0,1,0,0,181.25
dehu_solapur,4,2484,5,7,1,0,1,0,0,1,0,246.64
dehu_solapur,2,1265,3,13,0,1,0,0,0,1,1,133.13
dehu_solapur,3,1092,4,10,0,0,1,0,1,0,0,117.21
dehu_solapur,2,1346,3,16,1,0,1,1,1,0,0,147.96
kolhapur_nashik,3,788,4,10,1,1,1,1,1,1,0,123.05
dehu_solapur,1,2384,2,10,1,0,0,1,1,0,0,212.71
kolhapur_nashik,1,1295,2,7,0,1,0,1,1,0,1,138.11
dehu_solapur,3,544,3,26,1,1,0,1,1,0,0,96.42
dehu_solapur,4,2294,4,12,0,0,0,1,1,0,1,232.86
dehu_solapur,4,1129,4,5,1,1,0,0,0,0,0,135.33
kolhapur_nashik,2,1333,2,27,1,1,0,1,1,0,1,169.11
dehu_solapur,2,2354,3,19,1,1,0,0,1,0,0,224.46
kolhapur_nashik,4,2007,4,4,1,0,0,1,1,1,1,249.56
dehu_solapur,1,538,1,29,0,1,1,1,0,1,0,79.53
kolhapur_nashik,3,2288,3,26,0,1,0,0,0,1,1,254.27
kolhapur_nashik,2,2352,3,1,1,0,0,0,0,0,0,247.89
kolhapur_nashik,1,1782,1,23,0,1,0,1,0,0,1,196.83
kolhapur_nashik,3,2223,3,5,0,0,0,0,1,0,1,251.28
dehu_solapur,1,741,1,12,0,1,1,1,1,0,1,76.73
dehu_solapur,1,629,1,20,1,0,0,1,1,1,1,81.08
kolhapur_nashik,2,1053,3,14,1,1,0,1,0,1,1,143.02
kolhapur_nashik,4,673,5,18,1,0,1,1,1,1,1,131.45
kolhapur_nashik,3,665,3,22,0,1,0,0,1,0,0,102.17
dehu_solapur,3,639,3,28,0,0,1,1,1,0,0,105.24
kolhapur_nashik,4,2419,5,23,1,0,1,0,0,1,0,286.49
dehu_solapur,4,2226,4,14,0,1,1,0,0,1,1,226.75
kolhapur_nashik,1,2466,1,15,0,0,0,0,0,1,1,256.78
kolhapur_nashik,4,1533,5,11,0,0,1,0,0,0,1,199.38
dehu_solapur,1,1929,1,20,1,0,1,0,0,0,1,185.84
dehu_solapur,1,2267,2,17,1,1,1,1,1,0,1,208.29
dehu_solapur,2,448,3,10,0,0,1,1,0,1,1,71.78
dehu_solapur,3,420,4,27,0,1,1,1,0,0,1,81.56
dehu_solapur,3,1731,3,21,0,1,1,0,0,0,0,178.08
kolhapur_nashik,1,2492,1,30,0,0,0,0,0,1,1,260.59
dehu_solapur,3,1183,3,18,1,1,0,0,0,0,0,124.97
kolhapur_nashik,4,1772,5,18,0,0,0,1,1,1,1,224.53
kolhapur_nashik,3,2484,4,6,0,1,0,1,1,0,0,272.42
dehu_solapur,3,1982,3,17,1,1,0,1,0,1,0,196.81
dehu_solapur,4,1283,4,25,0,1,0,1,0,0,0,163.27
kolhapur_nashik,1,2494,1,18,0,0,0,1,1,1,1,256.81
kolhapur_nashik,4,2105,5,5,0,1,1,1,1,0,1,262.51
dehu_solapur,3,1148,4,15,1,1,0,0,0,1,0,134.15
dehu_solapur,3,412,3,27,0,1,0,1,1,1,1,79.21
dehu_solapur,3,1311,3,10,0,1,1,0,0,0,0,138.45
dehu_solapur,3,1364,3,21,1,0,0,1,1,1,0,146.65
kolhapur_nashik,2,1486,2,10,1,1,1,1,1,0,1,175.33
kolhapur_nashik,3,1771,4,24,0,1,0,0,1,0,0,209.47
kolhapur_nashik,4,2413,4,10,0,1,0,0,0,1,0,287.43
dehu_solapur,2,1313,2,1,0,0,1,0,1,1,1,132.81
dehu_solapur,1,946,1,10,0,1,0,0,1,0,0,98.92
dehu_solapur,2,2153,2,17,0,1,1,0,1,1,0,210.02
dehu_solapur,1,1061,2,19,1,0,0,0,1,1,1,118.45
dehu_solapur,1,564,2,3,0,1,0,0,0,0,1,62.48
kolhapur_nashik,1,1614,2,10,1,1,0,1,0,1,0,186.7
dehu_solapur,1,755,1,16,1,1,0,1,1,0,0,89.4
kolhapur_nashik,3,858,4,21,0,0,1,0,1,1,0,136.03
kolhapur_nashik,4,1349,5,10,1,1,0,0,0,1,1,185.93
dehu_solapur,2,1918,3,25,0,1,0,1,1,0,1,195.91
dehu_solapur,2,595,3,23,0,0,1,0,0,0,0,78.31
kolhapur_nashik,3,753,3,10,0,1,0,1,0,1,0,109.98
kolhapur_nashik,4,1975,5,4,0,0,1,0,1,1,1,246.79
kolhapur_nashik,1,1057,1,21,1,0,0,0,1,1,1,130.58
kolhapur_nashik,2,1409,2,11,1,1,1,0,1,1,0,166.18
dehu_solapur,3,2247,4,1,1,0,0,0,1,0,1,222.2
dehu_solapur,1,1096,2,30,0,1,0,0,0,1,0,109.84
kolhapur_nashik,1,657,1,16,0,1,0,1,0,0,0,86.68
dehu_solapur,3,2141,4,25,1,1,1,0,0,1,1,227.96
dehu_solapur,1,2006,2,15,1,1,1,1,0,0,0,189.37
kolhapur_nashik,3,1090,3,2,1,0,0,1,1,1,1,156.96
kolhapur_nashik,4,759,5,15,0,0,0,1,0,1,1,139.02
dehu_solapur,1,1029,1,11,1,1,0,1,1,0,0,107.82
kolhapur_nashik,4,944,5,21,0,0,1,1,0,1,0,154.79
kolhapur_nashik,4,2411,4,9,0,0,1,0,0,0,0,268.69
kolhapur_nashik,2,854,3,23,0,0,1,0,1,1,0,121.93
kolhapur_nashik,2,2482,2,15,0,0,0,0,1,1,0,266.49
dehu_solapur,2,2183,2,25,1,1,1,1,1,0,1,210.65
dehu_solapur,1,406,2,19,1,0,1,0,0,1,1,64.24
kolhapur_nashik,2,1423,2,19,0,1,0,1,0,1,1,171.03
dehu_solapur,4,1173,4,28,1,1,0,0,0,0,0,158.02
dehu_solapur,4,1579,5,16,1,0,0,1,0,0,0,188.03
dehu_solapur,1,2138,2,21,0,0,0,1,1,0,1,201.58
dehu_solapur,4,468,4,27,1,1,1,1,0,1,1,97.27
kolhapur_nashik,4,776,4,20,1,1,1,0,0,0,0,135.41
dehu_solapur,3,1949,3,26,0,1,0,0,1,1,1,204.01
dehu_solapur,1,845,2,20,0,1,0,0,1,1,1,94.74
dehu_solapur,2,1561,2,4,0,0,0,1,0,0,0,141.26
dehu_solapur,4,1583,5,29,0,0,0,0,1,1,1,185.77
dehu_solapur,4,1611,4,25,1,1,0,1,1,0,1,190.94
dehu_solapur,3,951,3,22,1,0,1,1,0,1,0,126.87
dehu_solapur,4,422,4,26,1,1,1,0,0,0,1,89.16
dehu_solapur,3,1781,4,24,1,0,0,1,0,1,1,185.59
kolhapur_nashik,2,1339,2,2,1,0,0,0,1,1,0,153.71
dehu_solapur,2,449,3,11,1,0,1,1,1,1,0,81.4
kolhapur_nashik,4,1709,4,2,1,0,1,0,0,1,1,213.8
kolhapur_nashik,1,435,2,7,0,1,0,0,1,0,0,53.52
kolhapur_nashik,3,2281,4,3,1,1,0,0,1,1,1,255.98
kolhapur_nashik,2,857,3,8,0,1,1,1,1,0,0,124.01
dehu_solapur,3,1515,4,18,0,1,0,1,1,0,1,172.55
kolhapur_nashik,2,1741,3,22,1,0,0,1,1,1,1,209.82
kolhapur_nashik,3,529,3,24,0,0,0,0,1,1,1,106.91
dehu_solapur,1,2060,1,22,0,0,1,0,0,0,0,187.22
kolhapur_nashik,2,2439,3,20,1,0,0,0,1,1,0,261.98
dehu_solapur,2,1144,2,13,1,0,0,1,0,0,0,117.59
dehu_solapur,3,518,4,13,1,0,1,1,0,1,0,88.72
dehu_solapur,1,597,2,25,1,1,1,0,1,1,0,90.67
dehu_solapur,3,1166,4,30,1,1,1,0,0,0,0,142.48
dehu_solapur,3,407,4,7,1,1,1,0,0,1,1,73.39
kolhapur_nashik,4,1171,4,15,1,0,0,0,1,0,1,159.03
kolhapur_nashik,4,2207,4,19,1,0,1,0,0,0,0,262.27
kolhapur_nashik,1,607,1,4,0,1,0,1,0,0,0,73.76
dehu_solapur,1,586,2,18,0,0,1,0,0,1,1,60.92
kolhapur_nashik,3,2398,4,24,0,1,1,0,0,1,1,271.17
kolhapur_nashik,4,1961,4,29,0,1,1,1,0,1,1,251.07
kolhapur_nashik,3,1214,3,26,1,0,0,1,1,1,0,166.01
kolhapur_nashik,2,2384,3,11,0,1,0,0,1,1,1,263.46
dehu_solapur,4,1255,4,5,1,1,0,0,0,1,0,154.09
kolhapur_nashik,3,1205,4,16,0,0,0,1,1,0,0,153.11
dehu_solapur,4,954,4,10,0,0,0,0,0,1,0,121.17
dehu_solapur,2,1136,2,23,0,0,1,0,1,1,1,125.9
dehu_solapur,4,972,5,17,0,0,0,0,1,0,1,130.75
dehu_solapur,1,1254,1,20,1,1,0,1,0,0,0,136.47
kolhapur_nashik,4,1044,4,8,1,1,1,1,1,1,1,161.71
dehu_solapur,2,1073,3,17,0,0,0,1,1,0,0,121.79
kolhapur_nashik,1,1791,2,26,0,1,0,0,1,0,0,187.85
dehu_solapur,1,2102,1,13,0,0,1,0,1,0,0,187.44
dehu_solapur,4,788,4,19,0,1,0,1,0,0,1,124.86
dehu_solapur,3,1254,3,23,1,1,0,0,1,1,1,148.19
kolhapur_nashik,3,1985,4,29,1,1,0,0,0,0,1,239.81
dehu_solapur,3,2361,4,28,0,1,1,0,1,1,1,242.45
kolhapur_nashik,4,1632,4,17,1,0,0,1,0,0,1,210.48
kolhapur_nashik,2,1441,3,16,0,1,1,0,1,1,1,166.47
dehu_solapur,1,1504,1,8,0,0,0,1,0,1,1,142.91
dehu_solapur,1,679,2,30,1,1,0,1,1,0,1,88.37
kolhapur_nashik,2,1934,3,23,0,0,1,0,1,1,0,218.9
kolhapur_nashik,2,1857,3,7,1,1,1,0,0,0,1,211.81
dehu_solapur,1,406,1,29,1,1,0,0,0,1,1,59.26
dehu_solapur,1,2384,1,17,0,1,0,0,0,0,0,212.56
kolhapur_nashik,2,1003,2,15,1,0,0,0,0,0,0,118.28
dehu_solapur,3,1250,4,25,1,1,1,1,0,1,0,145.39
kolhapur_nashik,2,1657,2,18,0,1,1,1,0,0,0,185.77
dehu_solapur,2,1210,2,25,1,0,0,0,1,0,0,119.57
dehu_solapur,3,1656,3,22,0,1,1,1,1,0,1,173.66
dehu_solapur,1,967,1,19,0,0,1,1,1,0,0,96.92
dehu_solapur,2,861,2,1,0,1,0,1,1,0,0,89.84
kolhapur_nashik,3,1970,4,18,0,1,0,0,0,0,1,230.9
dehu_solapur,1,2455,2,23,0,1,1,0,1,1,1,232.31
dehu_solapur,2,1119,3,2,0,0,1,0,0,1,0,120.07
dehu_solapur,2,2417,2,22,1,0,0,1,0,0,1,226.09
dehu_solapur,3,1677,3,8,0,0,1,1,0,0,1,171.36
kolhapur_nashik,2,490,3,25,1,1,1,0,1,1,0,100.01
kolhapur_nashik,4,1130,4,17,1,0,0,1,1,0,0,159.41
dehu_solapur,3,2095,3,24,0,1,1,0,1,1,1,207.57
kolhapur_nashik,4,1940,5,26,0,1,1,0,1,0,0,243.1
kolhapur_nashik,1,518,2,6,0,1,0,0,1,0,1,66.54
kolhapur_nashik,4,1983,4,9,0,0,1,1,0,0,1,237.48
dehu_solapur,3,648,3,24,0,1,1,1,1,0,0,92.53
kolhapur_nashik,1,936,2,4,1,0,1,0,1,0,0,112.47
kolhapur_nashik,4,1082,4,24,0,0,0,1,0,0,0,152.27
dehu_solapur,4,718,5,1,0,1,1,0,0,0,1,101.09
dehu_solapur,1,843,2,23,0,1,0,1,1,0,1,93.08
dehu_solapur,3,1353,3,24,1,1,0,1,1,0,0,154.34
dehu_solapur,3,1355,3,1,1,1,0,0,0,0,1,149.52
dehu_solapur,1,754,2,24,1,1,1,0,0,1,0,86.12
dehu_solapur,1,2150,1,2,1,0,1,1,0,0,0,187.11
kolhapur_nashik,1,567,2,15,1,0,1,0,0,1,0,88.71
kolhapur_nashik,2,628,3,21,1,0,1,1,1,1,1,108.44
dehu_solapur,1,1811,1,29,1,1,1,1,1,0,0,173.38
dehu_solapur,4,2065,4,23,1,0,0,1,0,0,0,218.71
dehu_solapur,2,1986,3,17,1,1,0,1,1,0,0,196.36
dehu_solapur,1,410,2,16,0,0,1,0,0,0,1,51.78
kolhapur_nashik,4,1107,4,22,1,0,0,0,1,1,0,158.65
kolhapur_nashik,2,1800,3,10,0,0,1,1,0,0,0,190.94
dehu_solapur,4,2406,4,16,1,0,0,1,0,1,0,243.69
dehu_solapur,2,2221,3,4,1,1,1,1,0,0,0,221.6
dehu_solapur,3,637,4,24,0,0,0,0,0,0,1,89.78
kolhapur_nashik,4,1033,4,29,0,0,0,0,0,0,1,153.78
kolhapur_nashik,1,1830,2,9,1,0,0,1,0,1,0,187.25
dehu_solapur,4,808,5,6,1,1,0,1,0,0,0,119.44
dehu_solapur,4,1007,4,8,1,1,1,0,0,0,0,125.95
kolhapur_nashik,1,1414,1,9,0,1,0,1,1,1,0,158.96
dehu_solapur,4,1147,4,4,0,0,1,0,1,0,1,133.54
kolhapur_nashik,4,1684,5,26,1,0,1,1,1,0,1,232.9
dehu_solapur,4,2152,4,6,1,1,0,1,1,0,0,220.91
kolhapur_nashik,4,561,5,22,1,1,0,1,1,0,1,116.56
dehu_solapur,4,1206,4,10,1,1,0,0,1,1,1,153.21
kolhapur_nashik,4,1065,5,6,1,0,0,1,1,0,0,162.41
dehu_solapur,2,1556,2,22,0,0,0,1,1,1,0,156.83
dehu_solapur,4,648,4,7,0,1,1,0,1,1,1,113.81
kolhapur_nashik,4,425,5,5,0,0,0,1,0,0,1,89.48
dehu_solapur,3,1395,3,29,0,1,0,1,1,1,1,171.6
kolhapur_nashik,4,824,4,7,0,0,0,1,1,0,1,129.24
dehu_solapur,4,598,4,19,1,0,1,0,1,1,0,97.09
dehu_solapur,2,2185,2,19,0,0,1,1,1,0,1,211.49
dehu_solapur,2,1162,3,20,0,1,0,1,1,0,0,130.83
dehu_solapur,1,740,2,27,1,1,1,1,1,1,0,95.04
dehu_solapur,2,2015,3,21,0,0,1,0,1,1,0,192.58
kolhapur_nashik,3,1058,3,22,1,0,0,1,1,1,0,148.66
dehu_solapur,4,1906,5,17,1,0,1,0,1,1,1,201.67
dehu_solapur,1,757,2,2,0,1,0,0,1,0,1,82.05
dehu_solapur,2,1313,3,6,0,0,0,1,1,1,1,140.11
dehu_solapur,2,2131,2,13,1,0,0,1,0,1,0,200.52
kolhapur_nashik,2,1055,3,27,1,0,0,0,1,1,0,137.37
dehu_solapur,1,1905,1,5,1,0,1,1,1,1,0,174.6
kolhapur_nashik,4,1613,4,3,0,0,1,0,0,0,1,196.69
kolhapur_nashik,1,1987,2,26,0,0,1,0,0,0,0,209.1
kolhapur_nashik,3,1728,4,3,0,0,0,1,1,1,1,200.48
kolhapur_nashik,4,1469,5,6,0,0,0,1,0,0,0,183.87
dehu_solapur,1,677,2,14,1,1,1,0,0,1,1,82.5
kolhapur_nashik,4,1747,5,28,0,0,0,0,1,0,0,229.08
kolhapur_nashik,3,1308,3,16,1,1,1,0,1,1,1,178.11
kolhapur_nashik,1,1590,1,24,0,1,1,0,0,0,0,166.83
kolhapur_nashik,2,2330,3,13,1,0,1,0,0,0,0,246.59
kolhapur_nashik,1,2423,1,23,0,0,0,1,1,0,0,245.81
dehu_solapur,3,2313,4,17,1,1,0,0,1,1,1,240.5
kolhapur_nashik,4,1345,5,3,1,0,0,1,1,0,0,180.12
dehu_solapur,3,542,4,24,0,1,0,0,0,1,1,82.7
dehu_solapur,3,2114,3,24,1,1,0,0,1,1,0,219.14
kolhapur_nashik,2,958,2,14,1,0,0,0,0,0,1,128.77
dehu_solapur,1,615,2,5,1,1,0,0,1,1,0,80.0
dehu_solapur,1,2227,1,29,1,0,1,0,0,0,0,207.64
dehu_solapur,1,1040,1,26,1,0,1,0,0,0,1,101.79
dehu_solapur,4,880,5,29,1,0,0,0,0,0,1,113.8
dehu_solapur,2,1485,3,18,0,1,0,1,1,1,0,154.28
kolhapur_nashik,1,1713,1,4,1,0,0,1,1,1,0,185.45
kolhapur_nashik,1,1606,1,7,0,1,0,0,0,0,1,162.84
kolhapur_nashik,3,2031,3,4,0,0,1,0,1,0,1,233.55
dehu_solapur,2,1812,2,15,1,1,0,0,1,0,0,172.34
dehu_solapur,2,1979,3,17,0,0,1,1,1,0,1,197.03
dehu_solapur,2,1223,3,15,1,1,1,0,0,0,1,138.87
kolhapur_nashik,4,2159,5,7,0,1,1,1,0,0,1,251.78
kolhapur_nashik,3,1817,3,2,0,1,1,1,0,0,0,213.81
dehu_solapur,4,2316,5,30,0,1,1,0,0,1,0,240.08
kolhapur_nashik,1,1335,1,11,0,1,1,0,0,0,0,143.75
kolhapur_nashik,1,1501,1,1,1,0,0,1,1,0,1,163.9
kolhapur_nashik,2,498,3,22,0,1,1,1,0,0,0,84.61
dehu_solapur,1,1085,2,26,1,1,1,1,1,0,0,118.06
kolhapur_nashik,2,1094,2,7,1,0,0,0,1,1,1,134.63
dehu_solapur,2,2085,3,8,1,1,1,1,0,0,0,202.21
kolhapur_nashik,2,1185,3,18,0,0,1,1,1,0,0,141.8
kolhapur_nashik,1,2179,2,11,1,0,1,1,0,0,0,220.65
kolhapur_nashik,1,783,1,1,1,0,1,1,0,0,1,90.02
kolhapur_nashik,4,1359,5,20,1,0,1,0,1,1,1,195.44
kolhapur_nashik,2,726,2,10,1,0,0,0,1,1,1,101.86
kolhapur_nashik,2,1124,2,12,0,1,0,0,0,1,0,136.3
dehu_solapur,3,1918,4,26,1,1,1,1,0,0,0,199.73
kolhapur_nashik,2,1478,2,23,1,0,1,1,0,1,1,180.54
kolhapur_nashik,3,2247,4,26,0,0,0,1,0,1,1,264.14
kolhapur_nashik,4,1907,4,8,0,1,1,1,1,1,1,241.99
kolhapur_nashik,3,845,3,5,0,0,0,1,0,0,0,105.32
kolhapur_nashik,4,2262,5,12,1,0,0,1,1,0,0,265.4
dehu_solapur,3,1902,3,13,1,1,0,1,0,1,0,199.28
dehu_solapur,4,1182,4,15,0,0,1,1,1,1,0,144.45
dehu_solapur,3,2395,4,28,1,1,0,1,1,1,0,244.84
dehu_solapur,3,1155,3,10,1,0,1,0,0,0,0,133.17
kolhapur_nashik,3,646,3,3,1,0,1,1,1,0,0,105.89
kolhapur_nashik,3,987,3,9,1,1,1,0,0,0,1,139.41
kolhapur_nashik,2,2000,3,2,0,1,0,0,1,1,0,216.31
kolhapur_nashik,4,1865,4,27,1,0,0,0,1,0,0,229.44
kolhapur_nashik,3,555,3,6,1,1,1,1,1,1,0,113.69
dehu_solapur,1,1308,2,4,1,0,1,1,0,0,1,134.66
dehu_solapur,1,554,2,18,0,0,1,0,1,1,1,73.73
kolhapur_nashik,4,2495,4,25,1,1,1,0,1,0,0,301.18
kolhapur_nashik,1,427,1,27,0,0,0,1,1,0,0,64.65
dehu_solapur,1,2259,1,20,0,0,1,1,0,0,0,209.61
kolhapur_nashik,4,423,5,12,1,1,1,1,0,1,1,102.38
kolhapur_nashik,4,821,4,4,1,1,0,1,1,0,1,148.27
kolhapur_nashik,4,789,5,8,0,1,0,1,0,0,1,141.35
dehu_solapur,4,1810,4,20,1,1,1,0,1,0,1,200.56
dehu_solapur,4,2101,4,16,0,0,1,0,1,1,0,230.05
kolhapur_nashik,3,1348,4,7,1,0,1,0,0,1,0,179.89
dehu_solapur,4,1964,5,22,0,1,1,0,0,0,0,214.51
kolhapur_nashik,2,764,3,1,1,0,0,1,0,1,1,104.76
kolhapur_nashik,4,2428,5,23,1,1,1,1,1,0,0,301.66
kolhapur_nashik,2,2227,3,4,0,1,0,1,0,0,1,246.54
kolhapur_nashik,1,2191,1,22,0,1,0,1,1,1,0,234.76
kolhapur_nashik,2,1014,2,30,0,0,1,0,0,0,1,138.04
dehu_solapur,2,1545,2,9,1,1,0,0,0,1,0,149.17
dehu_solapur,4,2095,4,10,1,1,0,1,1,1,1,228.44
kolhapur_nashik,1,565,2,4,1,0,1,1,0,0,0,71.48
kolhapur_nashik,2,1275,3,6,1,0,1,1,0,1,0,159.61
kolhapur_nashik,4,1765,5,29,0,0,0,0,1,1,0,233.52
dehu_solapur,4,995,5,20,0,0,0,1,0,0,0,130.86
dehu_solapur,3,1195,4,3,1,0,1,1,1,0,1,146.4
dehu_solapur,3,1747,3,30,1,1,1,0,0,1,1,184.29
kolhapur_nashik,1,1344,2,10,0,1,0,1,0,1,0,149.21
kolhapur_nashik,3,773,4,22,1,1,0,1,1,0,0,119.72
kolhapur_nashik,3,1194,3,8,1,1,1,0,1,0,1,158.54
dehu_solapur,4,2435,5,15,0,0,0,1,1,0,1,245.88
kolhapur_nashik,3,1216,3,5,0,1,0,0,0,1,1,154.35
dehu_solapur,4,1709,5,21,0,1,1,1,1,0,1,196.29
kolhapur_nashik,3,1870,4,30,1,0,0,1,0,0,0,224.45
dehu_solapur,2,1177,2,28,1,0,0,0,1,1,0,127.4
kolhapur_nashik,2,1740,2,7,1,1,1,1,1,0,0,202.44
dehu_solapur,1,735,2,23,1,0,1,1,1,1,1,92.69
kolhapur_nashik,3,1304,3,17,0,1,1,1,0,0,1,166.3
dehu_solapur,4,2106,5,16,1,1,0,1,0,1,1,220.22
dehu_solapur,4,740,5,14,1,0,0,0,0,1,0,109.55
dehu_solapur,1,1031,2,10,1,1,0,0,0,0,0,103.1
kolhapur_nashik,1,1266,1,2,1,0,1,1,1,0,1,142.16
dehu_solapur,1,594,2,16,0,1,0,1,1,1,0,73.92
dehu_solapur,3,2042,3,21,1,1,1,1,0,0,0,206.29
dehu_solapur,3,1428,4,5,0,1,1,0,1,0,0,162.69
dehu_solapur,3,1359,3,22,0,0,1,0,1,0,0,143.01
dehu_solapur,4,1435,4,8,0,0,0,0,0,0,1,153.33
dehu_solapur,1,816,2,13,1,1,1,0,0,1,1,92.76
dehu_solapur,3,1908,3,9,1,1,1,0,1,0,1,203.8
dehu_solapur,2,1172,2,16,1,0,1,0,1,0,0,120.23
kolhapur_nashik,1,1250,2,10,1,1,0,0,0,0,0,138.78
dehu_solapur,1,975,2,8,0,0,0,0,0,1,0,89.69
kolhapur_nashik,3,739,4,10,0,1,0,0,1,1,1,120.76
kolhapur_nashik,4,1390,4,5,1,1,1,1,1,0,1,197.93
dehu_solapur,4,2388,5,26,0,1,1,1,0,1,1,249.45
dehu_solapur,1,1904,2,26,0,0,0,0,0,1,0,165.89
kolhapur_nashik,2,416,3,16,1,1,0,1,1,0,0,75.06
dehu_solapur,4,1793,4,21,1,0,0,1,1,0,0,204.59
kolhapur_nashik,2,962,2,8,1,1,1,0,1,0,0,129.73
dehu_solapur,3,805,3,24,1,0,1,1,0,0,1,105.88
dehu_solapur,2,2434,2,24,1,1,0,1,0,0,1,237.6
dehu_solapur,3,1196,4,28,1,0,1,0,0,0,1,141.5
dehu_solapur,1,1867,1,24,1,1,1,0,0,0,0,171.22
dehu_solapur,2,926,3,9,0,0,1,1,0,0,0,99.75
kolhapur_nashik,1,1063,2,23,1,1,1,1,1,0,1,130.34
dehu_solapur,3,1757,3,16,0,0,1,1,1,1,0,189.35
kolhapur_nashik,3,1873,4,23,1,1,0,0,1,0,1,226.07
kolhapur_nashik,1,724,2,24,0,0,0,1,0,0,0,89.75
kolhapur_nashik,3,2015,4,30,1,0,0,1,1,0,1,244.82
dehu_solapur,1,503,1,9,0,1,1,1,1,0,0,58.85
dehu_solapur,1,2415,2,26,0,1,1,0,0,0,1,213.05
kolhapur_nashik,4,2022,5,18,1,0,1,0,0,1,0,245.31
kolhapur_nashik,3,2258,4,13,1,1,1,1,1,0,1,270.16
dehu_solapur,1,1846,2,4,1,1,1,1,1,1,1,182.19
kolhapur_nashik,3,570,4,4,1,1,1,0,1,0,1,112.96
kolhapur_nashik,3,1529,3,27,0,1,0,0,1,1,1,196.02
dehu_solapur,2,2216,3,9,1,1,0,0,0,0,1,208.51
dehu_solapur,4,1277,5,1,1,1,0,0,0,1,1,147.99
kolhapur_nashik,3,1588,4,25,1,1,0,0,1,0,0,196.98
